     25.00    -77.409582    -77.351444    -77.344058    -77.351444    -77.169718
     25.50    -77.409365    -77.351853    -77.345569    -77.351853    -77.169752
     26.00    -77.412964    -77.356480    -77.351152    -77.356480    -77.169810
     26.50    -77.419998    -77.364800    -77.360354    -77.364800    -77.169814
     27.00    -77.429889    -77.376272    -77.372523    -77.376272    -77.169935
     27.50    -77.440848    -77.389032    -77.385835    -77.389032    -77.170112
     28.00    -77.450356    -77.400524    -77.397657    -77.400524    -77.170258
     28.50    -77.456883    -77.409109    -77.406316    -77.409109    -77.170196
     29.00    -77.461053    -77.415411    -77.412397    -77.415411    -77.170141
     29.50    -77.463723    -77.420175    -77.416647    -77.420175    -77.170199
     30.00    -77.464280    -77.422753    -77.418454    -77.422753    -77.170257
     30.50    -77.462332    -77.422679    -77.417461    -77.422679    -77.170137
     31.00    -77.459665    -77.421740    -77.415456    -77.421740    -77.169948
     31.50    -77.458957    -77.422539    -77.415115    -77.422539    -77.169909
     32.00    -77.460424    -77.425365    -77.416729    -77.425365    -77.170092
     32.50    -77.461700    -77.427780    -77.417858    -77.427780    -77.170228
     33.00    -77.460376    -77.427412    -77.416167    -77.427412    -77.170275
     33.50    -77.455256    -77.423063    -77.410458    -77.423063    -77.170308
     34.00    -77.445965    -77.414397    -77.400396    -77.414397    -77.170213
     34.50    -77.433732    -77.402642    -77.387281    -77.402642    -77.170026
     35.00    -77.421031    -77.390382    -77.373551    -77.390382    -77.169829
     35.50    -77.410807    -77.380562    -77.362261    -77.380562    -77.169693
     36.00    -77.405174    -77.375334    -77.355563    -77.375334    -77.169679
     36.50    -77.404509    -77.375073    -77.353795    -77.375073    -77.169782
     37.00    -77.407450    -77.378419    -77.355634    -77.378419    -77.169900
     37.50    -77.412064    -77.383437    -77.359145    -77.383437    -77.170021
     38.00    -77.416554    -77.388294    -77.362533    -77.388294    -77.170072
     38.50    -77.419769    -77.391839    -77.364682    -77.391839    -77.170150
     39.00    -77.420958    -77.393285    -77.364731    -77.393285    -77.170177
     39.50    -77.420452    -77.392853    -77.363049    -77.392853    -77.170090
     40.00    -77.419475    -77.391803    -77.360860    -77.391803    -77.170094
     40.50    -77.418357    -77.390354    -77.358456    -77.390354    -77.170205
     41.00    -77.415976    -77.387459    -77.354715    -77.387459    -77.170197
     41.50    -77.412919    -77.383667    -77.350298    -77.383667    -77.169968
     42.00    -77.412561    -77.382389    -77.348543    -77.382389    -77.169738
     42.50    -77.417949    -77.386712    -77.352572    -77.386712    -77.169820
     43.00    -77.427992    -77.395542    -77.361255    -77.395542    -77.170095
     43.50    -77.438505    -77.404695    -77.370482    -77.404695    -77.170325
     44.00    -77.445465    -77.410149    -77.376193    -77.410149    -77.170399
     44.50    -77.446532    -77.409636    -77.376157    -77.409636    -77.170414
     45.00    -77.441306    -77.402792    -77.369975    -77.402792    -77.170260
     45.50    -77.431862    -77.391731    -77.359833    -77.391731    -77.170002
     46.00    -77.421849    -77.380212    -77.349416    -77.380212    -77.169739
     46.50    -77.415275    -77.372315    -77.342879    -77.372315    -77.169572
     47.00    -77.414782    -77.370719    -77.342863    -77.370719    -77.169569
     47.50    -77.420460    -77.375553    -77.349498    -77.375553    -77.169687
     48.00    -77.430318    -77.384859    -77.360788    -77.384859    -77.169847
     48.50    -77.441691    -77.395975    -77.374109    -77.395975    -77.170007
     49.00    -77.452097    -77.406417    -77.386830    -77.406417    -77.170162
     49.50    -77.459579    -77.414120    -77.396995    -77.414120    -77.170270
     50.00    -77.462713    -77.417658    -77.403032    -77.417658    -77.170296
     50.50    -77.461445    -77.416942    -77.404741    -77.416942    -77.170222
     51.00    -77.457287    -77.413408    -77.403486    -77.413408    -77.170171
     51.50    -77.451466    -77.408322    -77.400348    -77.408322    -77.170198
     52.00    -77.444264    -77.402003    -77.395314    -77.402003    -77.170161
     52.50    -77.436697    -77.395611    -77.389217    -77.395611    -77.169997
     53.00    -77.431285    -77.391669    -77.384540    -77.391669    -77.169893
     53.50    -77.429399    -77.391436    -77.382764    -77.391436    -77.170036
     54.00    -77.429353    -77.392971    -77.382387    -77.382387    -77.170202
     54.50    -77.428579    -77.393521    -77.381026    -77.381026    -77.170311
     55.00    -77.425284    -77.391180    -77.376958    -77.376958    -77.170340
     55.50    -77.418348    -77.384722    -77.369177    -77.369177    -77.170273
     56.00    -77.408465    -77.374840    -77.358339    -77.358339    -77.170099
     56.50    -77.398043    -77.363940    -77.346962    -77.346962    -77.169835
     57.00    -77.390941    -77.355919    -77.338941    -77.338941    -77.169610
     57.50    -77.390610    -77.354228    -77.337765    -77.337765    -77.169505
     58.00    -77.398333    -77.360297    -77.344789    -77.344789    -77.169597
     58.50    -77.412542    -77.372522    -77.358521    -77.358521    -77.169830
     59.00    -77.429961    -77.387810    -77.375646    -77.375646    -77.170042
     59.50    -77.447159    -77.402802    -77.392770    -77.392770    -77.170213
     60.00    -77.461444    -77.414956    -77.407128    -77.407128    -77.170322
     60.50    -77.471072    -77.422710    -77.416904    -77.416904    -77.170435
     61.00    -77.475461    -77.425813    -77.421182    -77.421182    -77.170435
     61.50    -77.475964    -77.425949    -77.420987    -77.420987    -77.170261
     62.00    -77.474908    -77.425186    -77.418939    -77.418939    -77.170208
     62.50    -77.473261    -77.424017    -77.416374    -77.416374    -77.170221
     63.00    -77.470807    -77.422114    -77.413258    -77.422114    -77.170238
     63.50    -77.467143    -77.419001    -77.409079    -77.419001    -77.170139
     64.00    -77.463121    -77.415604    -77.404542    -77.415604    -77.170041
     64.50    -77.459738    -77.412919    -77.400645    -77.412919    -77.170038
     65.00    -77.456944    -77.410860    -77.397300    -77.410860    -77.170080
     65.50    -77.453811    -77.408462    -77.393542    -77.408462    -77.170176
     66.00    -77.448473    -77.403822    -77.387506    -77.403822    -77.170275
     66.50    -77.439175    -77.395186    -77.377363    -77.395186    -77.170246
     67.00    -77.426020    -77.382619    -77.363252    -77.382619    -77.170079
     67.50    -77.411302    -77.368453    -77.347505    -77.368453    -77.169774
     68.00    -77.399113    -77.356814    -77.334250    -77.356814    -77.169574
     68.50    -77.392730    -77.350946    -77.326801    -77.350946    -77.169510
     69.00    -77.392922    -77.351689    -77.326001    -77.351689    -77.169630
     69.50    -77.398060    -77.357415    -77.330257    -77.357415    -77.169787
     70.00    -77.405784    -77.365764    -77.337320    -77.365764    -77.169921
     70.50    -77.414057    -77.374698    -77.345373    -77.374698    -77.170014
     71.00    -77.421460    -77.382799    -77.353473    -77.382799    -77.170069
     71.50    -77.427186    -77.389224    -77.359861    -77.389224    -77.170137
     72.00    -77.430836    -77.393535    -77.364099    -77.393535    -77.170106
     72.50    -77.433296    -77.396583    -77.367037    -77.396583    -77.170032
     73.00    -77.436210    -77.399938    -77.370282    -77.399938    -77.169968
     73.50    -77.440710    -77.404769    -77.375002    -77.404769    -77.170028
     74.00    -77.446847    -77.411017    -77.381213    -77.411017    -77.170053
     74.50    -77.454161    -77.418330    -77.388490    -77.418330    -77.170095
     75.00    -77.461954    -77.425977    -77.396173    -77.425977    -77.170190
     75.50    -77.468515    -77.432244    -77.403212    -77.432244    -77.170306
     76.00    -77.471540    -77.434901    -77.406714    -77.434901    -77.170347
     76.50    -77.469709    -77.432629    -77.405324    -77.432629    -77.170381
     77.00    -77.462438    -77.424770    -77.398458    -77.424770    -77.170338
     77.50    -77.449814    -77.411448    -77.386128    -77.411448    -77.170246
     78.00    -77.433371    -77.394159    -77.369941    -77.394159    -77.169991
     78.50    -77.416989    -77.376749    -77.353744    -77.376749    -77.169625
     79.00    -77.405506    -77.364127    -77.342408    -77.364127    -77.169472
     79.50    -77.401462    -77.358796    -77.338510    -77.358796    -77.169488
     80.00    -77.404333    -77.360344    -77.341602    -77.360344    -77.169631
     80.50    -77.411927    -77.366615    -77.349490    -77.366615    -77.169776
     81.00    -77.421769    -77.375207    -77.359809    -77.375207    -77.169933
     81.50    -77.431363    -77.383699    -77.370028    -77.383699    -77.170068
     82.00    -77.438687    -77.390141    -77.378124    -77.390141    -77.170144
     82.50    -77.442482    -77.393348    -77.382838    -77.393348    -77.170235
     83.00    -77.442150    -77.392722    -77.383498    -77.392722    -77.170156
     83.50    -77.438873    -77.389519    -77.381177    -77.389519    -77.170018
     84.00    -77.435344    -77.386431    -77.378493    -77.386431    -77.169865
     84.50    -77.434453    -77.386237    -77.378336    -77.386237    -77.169829
     85.00    -77.437129    -77.389833    -77.381674    -77.389833    -77.169923
     85.50    -77.442261    -77.395994    -77.387358    -77.395994    -77.170066
     86.00    -77.447675    -77.402474    -77.393323    -77.402474    -77.170172
     86.50    -77.451265    -77.407129    -77.397464    -77.407129    -77.170212
     87.00    -77.451877    -77.408807    -77.398554    -77.408807    -77.170158
     87.50    -77.449704    -77.407663    -77.396822    -77.407663    -77.170136
     88.00    -77.445151    -77.403991    -77.392562    -77.403991    -77.170091
     88.50    -77.438403    -77.398016    -77.385999    -77.398016    -77.170047
     89.00    -77.430363    -77.390563    -77.377958    -77.390563    -77.169804
     89.50    -77.423979    -77.384657    -77.371427    -77.384657    -77.169607
     90.00    -77.422210    -77.383219    -77.369438    -77.383219    -77.169555
     90.50    -77.425749    -77.387015    -77.372683    -77.387015    -77.169628
     91.00    -77.433190    -77.394750    -77.379940    -77.394750    -77.169775
     91.50    -77.442365    -77.404256    -77.389115    -77.404256    -77.169894
     92.00    -77.450916    -77.413285    -77.397887    -77.413285    -77.170089
     92.50    -77.456166    -77.419196    -77.403688    -77.419196    -77.170259
     93.00    -77.456119    -77.419958    -77.404449    -77.419958    -77.170328
     93.50    -77.449850    -77.414608    -77.399247    -77.414608    -77.170356
     94.00    -77.437356    -77.403179    -77.388039    -77.403179    -77.170312
     94.50    -77.420854    -77.387743    -77.372970    -77.387743    -77.170009
     95.00    -77.405649    -77.373530    -77.359198    -77.373530    -77.169665
     95.50    -77.397150    -77.365950    -77.352059    -77.365950    -77.169626
     96.00    -77.396811    -77.366309    -77.352858    -77.366309    -77.169814
     96.50    -77.401866    -77.371842    -77.358832    -77.371842    -77.170083
     97.00    -77.408045    -77.378242    -77.365637    -77.378242    -77.170248
     97.50    -77.411910    -77.382069    -77.369758    -77.382069    -77.170316
     98.00    -77.411833    -77.381735    -77.369645    -77.381735    -77.170241
     98.50    -77.408594    -77.378018    -77.366075    -77.378018    -77.170100
     99.00    -77.404024    -77.372787    -77.360844    -77.372787    -77.170031
     99.50    -77.399615    -77.367496    -77.355589    -77.367496    -77.169924
    100.00    -77.396961    -77.363740    -77.351870    -77.363740    -77.169733
